,885009.WI,H11001.CSI,000300.SH,399005.SZ,HSI.HI
2014/8/21,1338.1232,151.5646,2354.244,5224.582,19874.80844
2014/8/22,1338.2742,151.5866,2365.364,5257.881,19965.47846
2014/8/25,1338.6025,151.65,2342.863,5224.191,20020.02524
2014/8/26,1338.7697,151.6834,2324.092,5150.575,19950.02444
2014/8/27,1338.9297,151.7449,2327.595,5193.899,19823.86238
2014/8/28,1339.0879,151.8184,2311.278,5135.342,19677.25953
2014/8/29,1339.2629,151.876,2338.287,5203.026,19680.57679
2014/9/1,1339.6288,151.9612,2355.317,5290.366,19698.70331
2014/9/2,1339.7816,151.9977,2386.46,5349.623,19697.99251
2014/9/3,1339.9394,152.0171,2408.838,5391.292,20154.60728
2014/9/4,1340.1066,152.024,2426.224,5427.9,20128.54303
2014/9/5,1340.2639,152.0391,2449.259,5449.023,20095.95503
2014/9/9,1340.737,152.1184,2445.224,5475.102,19995.92731
2014/9/10,1340.9181,152.1219,2432.433,5478.795,19580.23307
2014/9/11,1341.1523,152.1334,2423.454,5458.445,19555.25388
2014/9/12,1341.322,152.1336,2438.358,5510.354,19506.54829
2014/9/15,1341.653,152.2283,2437.189,5552.702,19311.68309
2014/9/16,1341.8322,152.2603,2388.765,5339.49,19138.89049
2014/9/17,1342.0197,152.3886,2401.326,5377.787,19325.61785
2014/9/18,1342.1978,152.4983,2408.664,5398.323,19173.28726
2014/9/19,1342.3491,152.8289,2425.211,5440.257,19271.38202
2014/9/22,1342.6715,153.0163,2378.92,5358.458,19002.21333
2014/9/23,1342.8887,153.1002,2399.462,5420.465,18903.51162
2014/9/24,1343.0627,153.098,2441.864,5480.562,18966.96614
2014/9/25,1343.2264,153.1027,2436.965,5489.715,18855.73289
2014/9/26,1343.4049,153.1572,2437.201,5509.826,18782.42516
2014/9/29,1343.7798,153.2654,2447.799,5564.706,18417.51144
2014/9/30,1343.9693,153.3308,2450.988,5604.8,18173.46933
2014/10/8,1344.751,153.4921,2478.383,5666.822,18447.12279
2014/10/9,1344.9054,153.5138,2481.955,5676.318,18649.23226
2014/10/10,1345.0627,153.5356,2466.789,5640.934,18297.43706
2014/10/13,1345.4171,153.6288,2454.946,5600.072,18331.63986
2014/10/14,1345.5834,153.7888,2446.562,5577.213,18243.62065
2014/10/15,1345.7472,154.1133,2463.874,5611.542,18332.47321
2014/10/16,1345.9265,154.3731,2444.395,5525.425,18126.09401
2014/10/17,1346.0689,154.5702,2441.732,5479.347,18224.9428
2014/10/20,1346.4084,154.8506,2454.711,5555.466,18269.8003
2014/10/21,1346.5984,155.2649,2433.391,5517.563,18275.7655
2014/10/22,1346.7713,155.3269,2418.641,5469.073,18538.51868
2014/10/23,1346.9633,155.3152,2395.936,5402.805,18488.04517
2014/10/24,1347.1287,155.3469,2390.706,5410.856,18464.8963
2014/10/27,1347.4749,155.4232,2368.832,5440.906,18331.98392
2014/10/28,1347.6947,155.5619,2416.653,5539.438,18622.95064
2014/10/29,1347.8911,155.6984,2451.384,5575.705,18855.33269
2014/10/30,1348.0453,155.834,2468.925,5568.535,18784.34074
2014/10/31,1348.2013,155.9151,2508.325,5557.577,19018.94251
2014/11/3,1348.5573,156.1436,2512.548,5575.466,18972.77816
2014/11/4,1348.7575,156.509,2513.172,5523.68,18927.73108
2014/11/5,1348.9457,157.0272,2503.448,5514.622,18799.86795
2014/11/6,1349.1292,157.1912,2506.067,5549.176,18781.57252
2014/11/7,1349.3029,157.4404,2502.153,5495.866,18711.60769
2014/11/10,1349.6573,157.758,2565.73,5533.825,18798.67899
2014/11/11,1349.862,158.2317,2558.612,5370.032,18856.15776
2014/11/12,1350.0297,158.272,2594.318,5421.58,18964.06558
2014/11/13,1350.1936,158.197,2579.75,5314.681,19025.47388
2014/11/14,1350.3449,157.9757,2581.093,5324.227,19070.70137
2014/11/17,1350.6729,157.913,2567.101,5382.963,18845.14562
2014/11/18,1350.8409,157.8196,2541.416,5389.135,18638.39672
2014/11/19,1350.9903,157.8835,2537.223,5418.177,18504.64953
2014/11/20,1351.1401,157.881,2537.099,5381.925,18491.28041
2014/11/21,1351.3036,157.6621,2583.455,5425.351,18550.01174
2014/11/24,1351.6314,158.4512,2649.258,5475.699,18917.87146
2014/11/25,1351.8175,158.5462,2685.561,5574.098,18872.45477
2014/11/26,1351.9971,158.5393,2723.018,5581.572,19075.95186
2014/11/27,1352.1669,158.5985,2754.49,5598.882,18982.58462
2014/11/28,1352.3363,158.6375,2808.819,5587.196,18980.30969
2014/12/1,1352.6681,158.7116,2819.812,5554.36,18492.76626
2014/12/2,1352.8198,158.6647,2923.94,5614.748,18705.11081
2014/12/3,1352.9733,158.4467,2967.549,5697.798,18542.5813
2014/12/4,1353.1247,158.2106,3104.351,5813.091,18876.81747
2014/12/5,1353.2649,157.6116,3124.885,5697.714,19004.09022
2014/12/8,1353.5733,157.4106,3252.881,5713.921,19012.32838
2014/12/9,1353.7113,156.5429,3106.913,5488.997,18552.86627
2014/12/10,1353.85,156.5458,3221.546,5701.747,18568.37413
2014/12/11,1353.9911,156.8218,3183.012,5726.452,18391.26281
2014/12/12,1354.1328,156.9732,3193.227,5778.594,18350.59356
2014/12/15,1354.521,157.0115,3217.228,5882.182,18165.28919
2014/12/16,1354.6632,156.8823,3303.402,5850.282,17890.19837
2014/12/17,1354.8043,156.9331,3360.598,5793.111,17807.57969
2014/12/18,1354.9546,157.0922,3345.927,5760.814,18016.89691
2014/12/19,1355.1104,157.2085,3383.167,5668.147,18243.87556
2014/12/22,1355.452,157.4052,3394.481,5453.219,18481.3001
2014/12/23,1355.6146,157.5773,3324.924,5386.001,18419.61489
2014/12/24,1355.7901,157.8278,3230.385,5453.278,18434.07044
2014/12/25,1355.9134,158.1057,3335.419,5518.834,18415.39096
2014/12/26,1356.0709,158.1203,3445.839,5565.614,18410.4876
2014/12/29,1356.4197,158.2357,3455.455,5498.047,18747.76748
2014/12/30,1356.4484,158.3002,3457.554,5391.388,18546.36309
2014/12/31,1356.6054,158.32,3533.705,5461.191,18621.3079
2015/1/5,1357.0548,158.2821,3641.541,5589.784,18731.54034
2015/1/6,1357.2259,158.3996,3641.059,5705.732,18549.95109
2015/1/7,1357.3885,158.3873,3643.79,5663.687,18711.03715
2015/1/8,1357.5516,158.481,3559.259,5674.312,18842.70153
2015/1/9,1357.71,158.5645,3546.723,5667.031,18907.28528
2015/1/12,1358.1185,158.6814,3513.576,5679.931,18975.61758
2015/1/13,1358.3084,158.8586,3514.04,5825.688,19113.66512
2015/1/14,1358.4947,159.0265,3502.423,5784.224,19034.48644
2015/1/15,1358.6571,159.3489,3604.121,5790.74,19217.25115
2015/1/16,1358.8254,159.6129,3635.146,5890.847,19025.87248
2015/1/19,1359.052,159.8554,3355.155,5743.571,18752.69495
2015/1/20,1359.2391,159.9078,3396.222,5960.639,18915.42861
2015/1/21,1359.3983,160.0279,3548.885,6081.284,19246.0875
2015/1/22,1359.5583,160.211,3567.613,6147.437,19375.57519
2015/1/23,1359.7358,160.2752,3571.732,6056.395,19662.17305
2015/1/26,1359.9664,160.4434,3607.985,6206.112,19723.90792
2015/1/27,1360.1309,160.4115,3574.931,6236.174,19635.70634
2015/1/28,1360.2942,160.2548,3525.323,6166.513,19653.50942
2015/1/29,1360.4589,160.1597,3481.798,6138.394,19459.7446
2015/1/30,1360.6142,160.0539,3434.39,6046.61,19401.00613
2015/2/2,1360.8475,160.0312,3353.96,6022.818,19387.01713
2015/2/3,1361.0074,160.0661,3437.445,6190.702,19434.86282
2015/2/4,1361.1746,160.1279,3401.768,6164.862,19517.00101
2015/2/5,1361.3397,160.4473,3366.946,6151.99,19603.12361
2015/2/6,1361.5079,160.2626,3312.42,6025.346,19501.90077
2015/2/9,1361.9421,160.3127,3345.921,5994.961,19392.43285
2015/2/10,1362.1073,160.2788,3406.943,6141.679,19390.93474
2015/2/11,1362.3197,160.2765,3434.124,6224.941,19227.83152
2015/2/12,1362.4939,160.4906,3442.874,6259.534,19316.45532
2015/2/13,1362.6633,160.6773,3469.828,6358.961,19508.33914
2015/2/16,1362.892,160.97,3499.483,6546.481,19535.44229
2015/2/17,1363.053,161.1238,3522.322,6568.067,19590.96055
2015/2/25,1364.1769,161.3517,3478.729,6516.074,19610.52192
2015/2/26,1364.3536,161.3135,3566.295,6568.736,19706.4942
2015/2/27,1364.5234,161.2903,3572.843,6630.63,19676.18082
2015/3/2,1364.9468,161.324,3601.265,6738.643,19742.21065
2015/3/3,1365.1213,161.1624,3507.9,6645.018,19603.63215
2015/3/4,1365.3045,161.0925,3530.822,6764.725,19409.11992
2015/3/5,1365.4786,160.9527,3496.344,6802.252,19194.27408
2015/3/6,1365.6574,160.7998,3478.52,6640.891,19171.23432
2015/3/9,1366.1018,160.7065,3537.75,6736.91,19143.57002
2015/3/10,1366.2883,160.7049,3520.611,6870.968,18961.53672
2015/3/11,1366.4627,160.7784,3524.653,6841.922,18826.61305
2015/3/12,1366.6597,160.9995,3592.844,6830.313,18881.30146
2015/3/13,1366.8575,160.9663,3617.657,6932.042,18894.66432
2015/3/16,1367.1146,160.8507,3705.671,7193.21,19003.00994
2015/3/17,1367.2821,160.6731,3757.122,7221.133,18957.46679
2015/3/18,1367.4404,160.7676,3846.055,7358.887,19126.74104
2015/3/19,1367.6153,160.6437,3839.739,7373.492,19386.94624
2015/3/20,1367.7793,160.8039,3892.574,7423.805,19319.81522
2015/3/23,1367.9306,160.8672,3972.061,7671.223,19404.79577
2015/3/24,1368.0887,160.8286,3973.046,7765.888,19314.23537
2015/3/25,1368.285,160.74,3940.412,7900.502,19422.18836
2015/3/26,1368.4391,160.581,3949.999,7748.862,19387.969
2015/3/27,1368.6039,160.2492,3971.697,7877.509,19387.68344
2015/3/30,1368.7646,160.2002,4088.178,7945.118,19681.77532
2015/3/31,1368.9275,159.8097,4051.204,8005.861,19723.74596
2015/4/1,1369.085,159.7377,4123.895,8233.141,19872.05952
2015/4/2,1369.2387,160.0886,4124.776,8384.183,20016.03207
2015/4/3,1369.3905,160.1959,4170.538,8476.135,20000.86669
2015/4/7,1369.6071,160.0967,4260.044,8596.269,19987.97611
2015/4/8,1369.7559,159.9062,4295.803,8428.139,20760.44021
2015/4/9,1369.9078,159.7084,4262.138,8280.244,21324.59858
2015/4/10,1370.0536,159.812,4344.416,8519.187,21596.18747
2015/4/13,1370.2688,159.9219,4421.073,8715.115,22194.26438
2015/4/14,1370.4456,160.1403,4438.184,8663.161,21837.79537
2015/4/15,1370.6318,160.3326,4380.513,8340.269,21856.70558
2015/4/16,1370.8449,160.5636,4513.546,8450.194,21940.16883
2015/4/17,1371.0211,160.5966,4596.136,8442.205,21857.30258
2015/4/20,1371.2248,161.1434,4521.919,8214.044,21413.39413
2015/4/21,1371.4177,161.6423,4619.164,8532.519,22021.38244
2015/4/22,1371.8001,161.6982,4739.814,8775.934,22090.9266
2015/4/23,1371.9694,161.6815,4740.892,8886.079,22003.64067
2015/4/24,1372.13,161.5869,4702.641,8889.791,22174.06701
2015/4/27,1372.411,161.6989,4807.592,8935.338,22460.83008
2015/4/28,1372.5489,161.7943,4741.861,8637.195,22462.66181
2015/4/29,1372.7308,161.831,4774.326,8798.153,22414.68434
2015/4/30,1372.8679,161.9739,4749.886,8777.176,22191.59173
2015/5/4,1373.0725,162.1055,4787.741,8812.721,22192.50636
2015/5/5,1373.243,162.0419,4596.837,8570.619,21902.45172
2015/5/6,1373.2833,161.9934,4553.327,8615.402,21807.84876
2015/5/7,1373.4614,161.9376,4470.089,8542.094,21514.32075
2015/5/8,1373.6591,161.9945,4558.404,8937.736,21748.31764
2015/5/11,1373.866,162.2787,4690.532,9404.142,21853.30606
2015/5/12,1374.0772,162.4039,4747.421,9597.214,21620.15394
2015/5/13,1374.2447,162.6175,4718.436,9725.186,21485.78479
2015/5/14,1374.4156,162.9239,4700.778,9706.707,21505.07579
2015/5/15,1374.6736,163.1677,4617.47,9632.983,21927.01709
2015/5/18,1374.8894,163.2786,4575.14,9929.348,21742.45683
2015/5/19,1375.0777,163.0839,4731.222,10196.282,21829.15597
2015/5/20,1375.2199,163.0231,4754.919,10387.252,21749.98437
2015/5/21,1375.3681,163.0529,4840.976,10856.31,21706.0313
2015/5/22,1375.5113,163.099,4951.335,10929.201,22071.22674
2015/5/25,1375.676,163.1241,5099.495,11140.945,22085.22316
2015/5/26,1375.8297,162.9728,5198.918,11564.428,22291.68203
2015/5/27,1375.9411,162.8257,5181.434,11580.686,22167.58799
2015/5/28,1376.0303,162.6968,4834.007,10851.555,21664.74511
2015/5/29,1376.149,162.6454,4840.829,10972.107,21645.09044
2015/6/1,1376.2952,162.5746,5076.179,11500.139,21787.12991
2015/6/2,1376.4328,162.6514,5161.87,11896.232,21685.79944
2015/6/3,1376.5524,162.7171,5143.59,11788.459,21816.48891
2015/6/4,1376.7171,162.8371,5181.416,11678.815,21735.13498
2015/6/5,1376.8707,162.8664,5230.552,11718.204,21514.80868
2015/6/8,1377.0118,162.9724,5353.751,11530.77,21565.38357
2015/6/9,1377.1162,163.0582,5317.461,11503.858,21299.58939
2015/6/10,1377.1948,163.0726,5309.112,11746.203,21056.81484
2015/6/11,1377.3097,162.9562,5306.59,11934.713,21223.83577
2015/6/12,1377.4273,162.879,5335.1151,11996.52,21524.07325
2015/6/15,1377.574,162.9484,5221.1665,11702.627,21192.625
2015/6/16,1377.6981,162.9393,5064.8212,11230.714,20956.87563
2015/6/17,1377.8109,162.9693,5138.8307,11385.381,21106.06493
2015/6/18,1377.9498,163.0662,4930.5491,10897.676,21048.47246
2015/6/19,1378.112,163.159,4637.0517,10273.54,21091.84693
2015/6/23,1378.2435,163.1317,4786.0906,10462.947,21552.70654
2015/6/24,1378.3951,163.2093,4880.1261,10585.61,21612.10744
2015/6/25,1378.5166,163.184,4706.5159,10160.601,21411.21031
2015/6/26,1378.6574,163.2224,4336.1947,9306.016,21030.06091
2015/6/29,1378.8387,163.3564,4191.5486,8690.817,20487.94722
2015/6/30,1378.956,163.3428,4472.9976,9232.477,20701.03616
2015/7/1,1379.0979,163.3681,4253.021,8879.517,20706.54866
2015/7/2,1379.2139,163.356,4107.9961,8440.759,20738.32742
2015/7/3,1379.3412,163.3807,3885.9169,8068.065,20563.54023
2015/7/6,1379.4953,163.7146,3998.537,8028.182,19912.9391
2015/7/7,1379.6008,164.0349,3928.0025,7531.184,19704.27082
2015/7/8,1379.645,164.3786,3663.0375,7427.092,18550.80319
2015/7/9,1379.7536,164.246,3897.6263,7677.212,19240.30097
2015/7/10,1379.886,164.1717,4106.5561,8001.471,19644.12177
2015/7/13,1380.029,164.1901,4211.8116,8390.793,19893.67221
2015/7/14,1380.141,164.121,4112.1488,8555.756,19821.65404
2015/7/15,1380.2523,164.1225,3966.7585,8117.238,19766.73962
2015/7/16,1380.3653,164.2064,3997.3555,8277.098,19859.47249
2015/7/17,1380.4795,164.2701,4151.4956,8742.147,20064.84736
2015/7/20,1380.6373,164.412,4160.612,8890.123,20059.63798
2015/7/21,1380.7557,164.5018,4166.0057,8999.72,20162.54367
2015/7/22,1380.8694,164.5281,4157.1604,9059.048,19952.79088
2015/7/23,1380.9986,164.6671,4250.805,9260.392,20046.55034
2015/7/24,1381.1189,164.9047,4176.2787,9075.246,19830.66624
2015/7/27,1381.2834,164.9794,3818.7314,8370.605,19220.02795
2015/7/28,1381.3888,165.1334,3811.0926,8250.613,19333.8537
2015/7/29,1381.4902,165.227,3930.3791,8611.221,19423.02269
2015/7/30,1381.604,165.3445,3815.4118,8306.544,19332.09096
2015/7/31,1381.7039,165.3295,3816.6993,8336.12,19439.99582
2015/8/3,1381.8473,165.3186,3829.2354,8233.476,19261.09861
2015/8/4,1381.9561,165.3766,3948.1554,8609.322,19258.86929
2015/8/5,1382.0633,165.5277,3866.8998,8472.723,19344.12366
2015/8/6,1382.1633,165.5677,3831.8516,8388.795,19237.70223
2015/8/7,1382.2702,165.7117,3906.9448,8605.333,19376.80932
2015/8/10,1382.432,165.8505,4084.3646,8955.174,19345.69241
2015/8/11,1382.5416,165.6984,4066.6692,8924.757,19686.76156
2015/8/12,1382.6409,165.4706,4016.1262,8807.987,19511.4066
2015/8/13,1382.735,165.5499,4075.463,9012.303,19828.23996
2015/8/14,1382.8398,165.6699,4073.54,9043.352,19797.63787
2015/8/17,1382.9949,165.7753,4077.8721,9103.32,19642.56147
2015/8/18,1383.0986,165.7885,3825.4122,8514.902,19364.7375
2015/8/19,1383.1928,165.7842,3886.1357,8684.993,19109.76939
2015/8/20,1383.2831,165.799,3761.4541,8436.473,18761.94099
2015/8/21,1383.3756,165.9297,3589.5358,8009.027,18462.61363
2015/8/24,1383.4887,166.0198,3275.5342,7391.445,17505.76827
2015/8/25,1383.5918,166.1786,3042.9266,6856.561,17668.08208
2015/8/26,1383.6806,166.295,3025.692,6676.205,17417.46143
2015/8/27,1383.7739,166.3549,3205.6375,6933.053,18055.88649
2015/8/28,1383.8718,166.4696,3342.2863,7293.457,17843.62143
2015/8/31,1383.9905,166.6258,3366.5359,7133.326,17865.65956
2015/9/1,1384.094,166.8564,3362.0827,6860.525,17426.92286
2015/9/2,1384.1844,166.8748,3365.8318,6849.937,17185.2829
2015/9/7,1384.3442,167.0312,3250.485,6787.735,16886.92564
2015/9/8,1384.4568,166.8976,3334.0233,7013.542,17456.64811
2015/9/9,1384.5493,166.9357,3399.3054,7214.294,18169.14157
2015/9/10,1384.6449,166.9167,3357.561,7067.403,17739.9
2015/9/11,1384.7547,166.9642,3347.1878,7094.412,17680.46293
2015/9/14,1384.9026,167.1042,3281.1317,6583.042,17724.74428
2015/9/15,1385.0202,167.1285,3152.2319,6241.239,17625.04234
2015/9/16,1385.1222,167.2344,3309.2484,6667.584,18058.35185
2015/9/17,1385.2262,167.2353,3236.9986,6559.542,17953.57855
2015/9/18,1385.3358,167.2509,3251.2732,6615.403,17990.8636
2015/9/21,1385.4589,167.2924,3308.2467,6865.579,17876.1464
2015/9/22,1385.5785,167.2166,3339.03,6941.161,17921.36604
2015/9/23,1385.681,167.2146,3263.0275,6861.672,17529.73858
2015/9/24,1385.7871,167.2215,3284.9991,6939.559,17364.10114
2015/9/25,1385.9007,167.2632,3231.9514,6708.308,17436.1295
2015/9/28,1386.0443,167.3447,3242.7524,6850.12,17420.87535
2015/9/29,1386.1517,167.4405,3178.8544,6743.207,16885.19124
2015/9/30,1386.257,167.5353,3202.9475,6779.704,17110.8515
2015/10/8,1386.4708,167.6893,3296.482,7038.194,18318.06035
2015/10/9,1386.5914,167.8321,3340.1159,7133.516,18399.59649
2015/10/12,1386.7336,168.0685,3447.6934,7428.181,18596.85576
2015/10/13,1386.8485,168.1398,3445.0431,7480.367,18439.0373
2015/10/14,1386.9625,168.4174,3406.1116,7399.973,18359.66116
2015/10/15,1387.0798,168.4962,3486.815,7628.345,18724.583
2015/10/16,1387.1939,168.4231,3534.0653,7710.468,18881.10369
2015/10/19,1387.3407,168.4406,3534.1821,7703.725,18915.07752
2015/10/20,1387.4513,168.57,3577.7027,7875.637,18870.01156
2015/10/21,1387.5581,168.701,3473.2544,7411.859,18828.17118
2015/10/22,1387.6609,168.7504,3524.5339,7671.76,18717.21164
2015/10/23,1387.7762,168.8832,3571.2411,7823.706,18998.01893
2015/10/26,1387.9035,169.0781,3589.2611,7889.241,18954.86268
2015/10/27,1388.026,169.353,3592.8794,7928.634,18960.14441
2015/10/28,1388.1447,169.5472,3524.9199,7724.008,18820.02565
2015/10/29,1388.2619,169.496,3533.3065,7771.855,18725.81456
2015/10/30,1388.3744,169.4636,3534.0788,7795.92,18548.75837
2015/11/2,1388.5977,169.479,3475.9623,7647.002,18229.1219
2015/11/3,1388.7046,169.4687,3465.4927,7630.68,18435.92478
2015/11/4,1388.809,169.3471,3628.5377,8039.353,18841.22169
2015/11/5,1388.9159,169.1505,3705.9697,8032.868,18850.44898
2015/11/6,1389.0337,169.1902,3793.3739,8265.496,18722.62644
2015/11/9,1389.2671,168.9865,3840.3547,8406.663,18641.17856
2015/11/10,1389.3731,168.6055,3833.2379,8443.868,18380.14682
2015/11/11,1389.4684,168.7288,3833.6457,8554.574,18343.08479
2015/11/12,1389.5747,168.8109,3795.3241,8534.121,18790.65887
2015/11/13,1389.6845,168.9092,3746.2422,8345.631,18394.84563
2015/11/16,1389.8196,168.9084,3764.1262,8513.259,18104.11956
2015/11/17,1389.92,168.9283,3758.3869,8447.521,18309.67392
2015/11/18,1390.019,168.9551,3715.5796,8266.7,18262.93492
2015/11/19,1390.1218,168.8582,3774.969,8519.071,18519.25608
2015/11/20,1390.2215,168.9055,3774.3833,8580.416,18726.22437
2015/11/23,1390.4033,169.0018,3753.3351,8532.518,18678.06155
2015/11/24,1390.5032,169.0126,3753.8887,8613.72,18620.11279
2015/11/25,1390.6101,169.1718,3781.6069,8754.105,18543.07658
2015/11/26,1390.7097,169.2549,3759.4286,8655.057,18540.78169
2015/11/27,1390.8106,169.3171,3556.9924,8096.449,18199.08145
2015/11/30,1390.9521,169.4462,3566.4122,8163.049,18153.2055
2015/12/1,1391.063,169.5792,3591.696,8163.05,18472.22341
2015/12/2,1391.1638,169.623,3721.9545,8183.654,18547.54263
2015/12/3,1391.2662,169.7176,3749.2985,8346.635,18505.91427
2015/12/4,1391.3746,169.8869,3677.5922,8235.208,18319.26034
2015/12/7,1391.526,170.0197,3687.6073,8316.891,18331.20046
2015/12/8,1391.637,170.1696,3623.0202,8139.191,18110.06623
2015/12/9,1391.7592,170.1524,3635.9382,8115.761,18044.3557
2015/12/10,1391.8654,170.3296,3623.0842,8134.48,17989.21486
2015/12/11,1391.977,170.4001,3608.0587,8082.685,17823.74712
2015/12/14,1392.136,170.4159,3711.322,8259.688,17731.28689
2015/12/15,1392.2497,170.4196,3694.3885,8323.431,17721.55021
2015/12/16,1392.3599,170.5219,3685.4398,8344.35,18095.55396
2015/12/17,1392.4654,170.5924,3755.8881,8512.475,18274.76229
2015/12/18,1392.5839,170.7514,3767.9128,8478.873,18188.73594
2015/12/21,1392.7267,171.0524,3865.965,8573.696,18202.37239
2015/12/22,1392.8602,171.3877,3876.7325,8652.636,18232.2144
2015/12/23,1392.9754,171.439,3866.3814,8556.143,18403.23143
2015/12/24,1393.088,171.6053,3829.4022,8517.341,18495.96485
2015/12/25,1393.2169,171.8938,3838.201,8565.717,18482.23921
2015/12/28,1393.3763,172.107,3727.6316,8392.675,18311.21216
2015/12/29,1393.4999,172.1846,3761.8745,8467.39,18411.26198
2015/12/30,1393.5154,172.2389,3765.1752,8542.202,18322.58066
2015/12/31,1393.6216,172.1494,3731.0047,8393.825,18359.44603
2016/1/4,1393.7319,172.0665,3469.0662,7703.189,17894.73331
2016/1/5,1393.8448,171.8758,3478.7797,7604.328,17815.47578
2016/1/6,1393.9431,171.9151,3539.8082,7747.718,17679.05993
2016/1/7,1394.0624,172.141,3294.3839,7113.516,17218.27231
2016/1/8,1394.17,172.255,3361.5632,7200.3,17312.22468
2016/1/11,1394.3025,172.3733,3192.4499,6745.32,16813.7379
2016/1/12,1394.415,172.5985,3215.7099,6810.767,16669.8412
2016/1/13,1394.5361,172.9029,3155.8787,6602.306,16861.3202
2016/1/14,1394.6412,173.0803,3221.5714,6842.091,16754.62928
2016/1/15,1394.7462,173.0058,3118.7301,6632.113,16476.31071
2016/1/18,1394.8987,172.9617,3130.7289,6741.677,16179.27257
2016/1/19,1395.0048,172.928,3223.1251,6971.626,16507.43275
2016/1/20,1395.1229,172.7979,3174.3781,6876.357,15838.99549
2016/1/21,1395.2294,172.7759,3081.3454,6632.845,15560.20144
2016/1/22,1395.3417,172.9364,3113.4626,6700.964,16020.75942
2016/1/25,1395.4972,172.7937,3128.886,6760.554,16260.80291
2016/1/26,1395.6104,172.6609,2940.5085,6304.518,15857.40621
2016/1/27,1395.7307,172.493,2930.3519,6256.075,16029.01671
2016/1/28,1395.8364,172.3604,2853.7562,6047.346,16145.03674
2016/1/29,1395.9447,172.5331,2946.0902,6272.912,16551.72403
2016/2/1,1396.0868,172.5916,2901.0477,6201.989,16500.58673
2016/2/2,1396.1953,172.5946,2961.3337,6391.59,16378.32312
2016/2/3,1396.2987,172.4705,2948.6386,6398.524,15954.26501
2016/2/4,1396.4001,172.531,2984.7598,6484.771,16109.76715
2016/2/5,1396.5093,172.5518,2963.7894,6399.217,16180.84581
2016/2/15,1396.7882,172.9083,2946.7066,6400.88,15817.83522
2016/2/16,1396.8895,172.8674,3037.0353,6643.883,16000.40044
2016/2/17,1396.9846,172.8512,3063.3199,6727.219,15843.83925
2016/2/18,1397.0793,172.8639,3053.6985,6687.463,16203.02534
2016/2/19,1397.1775,172.98,3051.585,6714.978,16162.02042
2016/2/22,1397.3177,173.0358,3118.8675,6843.932,16322.97516
2016/2/23,1397.4162,173.0588,3089.3632,6798.582,16311.32742
2016/2/24,1397.5216,173.0736,3109.5454,6784.095,16132.5977
2016/2/25,1397.6228,173.063,2918.7501,6284.617,15883.36099
2016/2/26,1397.729,173.0313,2948.0306,6304.217,16285.63743
2016/2/29,1397.8525,173.112,2877.4666,5998.284,16089.56939
2016/3/1,1397.953,173.214,2930.6937,6138.748,16324.3909
2016/3/2,1398.053,173.2212,3051.3327,6399.489,16851.14001
2016/3/3,1398.1545,173.29,3058.4219,6404.891,16782.18755
2016/3/4,1398.2567,173.3309,3093.8895,6261.244,16954.27924
2016/3/7,1398.3956,173.3722,3104.8397,6352.877,16905.538
2016/3/8,1398.5006,173.2705,3107.6727,6358.052,16760.09848
2016/3/9,1398.597,173.392,3071.907,6242.926,16762.26487
2016/3/10,1398.6974,173.583,3013.1457,6159.337,16761.1329
2016/3/11,1398.7997,173.7005,3018.2844,6140.842,16887.26959
2016/3/14,1398.9542,173.7985,3065.6904,6335.972,17093.95756
2016/3/15,1399.0595,173.8529,3074.7796,6273.005,17016.59717
2016/3/16,1399.164,174.002,3090.0328,6199.729,17013.42935
2016/3/17,1399.258,174.0854,3124.2039,6410.727,17169.07034
2016/3/18,1399.3605,174.1255,3171.963,6632.239,17225.66928
2016/3/21,1399.5054,174.1478,3249.4372,6801.93,17290.70835
2016/3/22,1399.6031,174.1285,3225.7903,6811.987,17317.28983
2016/3/23,1399.6961,174.1897,3236.0924,6887.846,17264.84282
2016/3/24,1399.7734,174.2487,3181.8507,6777.165,17083.8018
2016/3/25,1399.8734,174.2659,3197.8169,6812.943,17100.68866
2016/3/28,1400.0151,174.206,3169.7283,6750.737,17106.79234
2016/3/29,1400.116,174.2176,3135.4098,6638.835,17080.19749
2016/3/30,1400.2124,174.2975,3216.2753,6875.674,17392.05011
2016/3/31,1400.3186,174.3119,3218.0879,6864.801,17312.18528
2016/4/1,1400.4157,174.3101,3221.8948,6799.114,17071.50058
2016/4/5,1400.5777,174.4142,3264.4858,6975.494,16824.79322
2016/4/6,1400.674,174.3352,3257.5276,7012.322,16870.14465
2016/4/7,1400.7742,174.2899,3209.2902,6871.478,16909.18148
2016/4/8,1400.8669,174.2168,3185.7258,6830.381,16993.8025
2016/4/11,1400.997,174.2679,3230.0957,6943.452,17033.73579
2016/4/12,1401.0921,174.185,3218.4497,6893.314,17084.29941
2016/4/13,1401.1899,174.0573,3261.3831,6985.258,17623.30115
2016/4/14,1401.2595,173.7466,3275.8321,7040.493,17849.29144
2016/4/15,1401.3576,173.6693,3272.2053,7011.919,17837.6221
2016/4/18,1401.4964,173.7774,3228.4531,6878.179,17678.52872
2016/4/19,1401.5882,173.7688,3238.3029,6894.248,17883.80128
2016/4/20,1401.683,173.595,3181.0264,6620.659,17683.26297
2016/4/21,1401.7751,173.3975,3160.6033,6553.734,18065.38988
2016/4/22,1401.8799,173.2673,3174.9012,6611.613,17958.03764
2016/4/25,1402.0211,173.0861,3162.0331,6595.642,17885.71651
